Block,Array,Row,Entity,Entity Name,Position X,Position Y,Area,Gap,Soltec Name,Full,docking,tracker length,bridge type
C,C-113,C-113-01,Bridge,C-113-01-B02/04,342108.3587,3312421.399,,40-64,,ANG2-C-113-01-B02/04,,,
C,C-113,C-113-01,Tracker,C-113-01-T03/05,342106.3997,3312375.981,180,,TR 07.B.07.2,ANG2-C-113-01-T03/05,,,
C,C-113,C-113-01,Bridge,C-113-01-B03/06,342108.3587,3312375.641,,40-64,,ANG2-C-113-01-B03/06,,,
C,C-113,C-113-01,Tracker,C-113-01-T04/07,342106.3997,3312330.223,180,,TR 07.B.07.5,ANG2-C-113-01-T04/07,,,
C,C-113,C-113-01,Dock,C-113-01-D01/08,342106.3464,3312329.798,,76-105,,ANG2-C-113-01-D01/08,,,
C,C-113,C-113-01,Tracker,C-113-01-T05/09,342106.3997,3312284.265,180,,TR 07.B.17.1,ANG2-C-113-01-T05/09,,,
C,C-113,C-113-01,Bridge,C-113-01-B04/10,342108.3587,3312283.925,,40-64,,ANG2-C-113-01-B04/10,,,
C,C-113,C-113-01,Tracker,C-113-01-T06/11,342106.3997,3312238.507,180,,TR 07.B.17.3,ANG2-C-113-01-T06/11,,,
C,C-113,C-113-01,Bridge,C-113-01-B05/12,342108.3587,3312238.167,,40-64,,ANG2-C-113-01-B05/12,,,
C,C-113,C-113-01,Tracker,C-113-01-T07/13,342106.3997,3312192.749,180,,TR 07.B.17.5,ANG2-C-113-01-T07/13,,,
C,C-114,C-114-01,Tracker,C-114-01-T01/01,342117.1997,3312461.547,180,,TR 11.B.13.3,ANG2-C-114-01-T01/01,,,
C,C-114,C-114-01,Bridge,C-114-01-B01/02,342119.1587,3312461.207,,40-64,,ANG2-C-114-01-B01/02,,,
C,C-114,C-114-01,Tracker,C-114-01-T02/03,342117.1997,3312415.789,180,,TR 11.B.13.6,ANG2-C-114-01-T02/03,,,
C,C-114,C-114-01,Bridge,C-114-01-B02/04,342119.1587,3312415.449,,40-64,,ANG2-C-114-01-B02/04,,,
C,C-114,C-114-01,Tracker,C-114-01-T03/05,342117.1997,3312370.031,180,,TR 07.B.07.3,ANG2-C-114-01-T03/05,,,
C,C-114,C-114-01,Bridge,C-114-01-B03/06,342119.1587,3312369.691,,40-64,,ANG2-C-114-01-B03/06,,,
C,C-114,C-114-01,Tracker,C-114-01-T04/07,342117.1997,3312324.273,180,,TR 07.B.07.6,ANG2-C-114-01-T04/07,,,
C,C-114,C-114-01,Dock,C-114-01-D01/08,342117.1464,3312323.848,,76-105,,ANG2-C-114-01-D01/08,,,
C,C-114,C-114-01,Tracker,C-114-01-T05/09,342117.1997,3312278.315,180,,TR 07.B.17.2,ANG2-C-114-01-T05/09,,,
C,C-114,C-114-01,Bridge,C-114-01-B04/10,342119.1587,3312277.975,,65-82,,ANG2-C-114-01-B04/10,,,
C,C-114,C-114-01,Tracker,C-114-01-T06/11,342117.1997,3312232.557,180,,TR 07.B.17.4,ANG2-C-114-01-T06/11,,,
C,C-114,C-114-01,Bridge,C-114-01-B05/12,342119.1587,3312232.217,,65-82,,ANG2-C-114-01-B05/12,,,
C,C-114,C-114-01,Tracker,C-114-01-T07/13,342117.1997,3312186.799,180,,TR 07.B.17.6,ANG2-C-114-01-T07/13,,,
C,C-115,C-115-01,Tracker,C-115-01-T01/01,342127.9997,3312455.597,180,,TR 11.B.12.1,ANG2-C-115-01-T01/01,,,
C,C-115,C-115-01,Bridge,C-115-01-B01/02,342129.9587,3312455.257,,40-64,,ANG2-C-115-01-B01/02,,,
C,C-115,C-115-01,Tracker,C-115-01-T02/03,342127.9997,3312409.839,180,,TR 11.B.12.4,ANG2-C-115-01-T02/03,,,
C,C-115,C-115-01,Bridge,C-115-01-B02/04,342129.9587,3312409.499,,40-64,,ANG2-C-115-01-B02/04,,,
C,C-115,C-115-01,Tracker,C-115-01-T03/05,342127.9997,3312364.081,180,,TR 07.B.06.1,ANG2-C-115-01-T03/05,,,
C,C-115,C-115-01,Bridge,C-115-01-B03/06,342129.9587,3312363.741,,40-64,,ANG2-C-115-01-B03/06,,,
C,C-115,C-115-01,Tracker,C-115-01-T04/07,342127.9997,3312318.323,180,,TR 07.B.06.4,ANG2-C-115-01-T04/07,,,
C,C-115,C-115-01,Dock,C-115-01-D01/08,342127.9464,3312317.898,,72-75,,ANG2-C-115-01-D01/08,,,
C,C-115,C-115-01,Tracker,C-115-01-T05/09,342127.9997,3312272.365,180,,TR 07.B.16.1,ANG2-C-115-01-T05/09,,,
C,C-115,C-115-01,Bridge,C-115-01-B04/10,342129.9587,3312272.025,,40-64,,ANG2-C-115-01-B04/10,,,
C,C-115,C-115-01,Tracker,C-115-01-T06/11,342127.9997,3312226.607,180,,TR 07.B.16.3,ANG2-C-115-01-T06/11,,,
C,C-115,C-115-01,Bridge,C-115-01-B05/12,342129.9587,3312226.267,,40-64,,ANG2-C-115-01-B05/12,,,
C,C-115,C-115-01,Tracker,C-115-01-T07/13,342127.9997,3312180.849,180,,TR 07.B.16.5,ANG2-C-115-01-T07/13,,,
C,C-116,C-116-01,Tracker,C-116-01-T01/01,342138.7997,3312449.647,180,,TR 11.B.12.2,ANG2-C-116-01-T01/01,,,
C,C-116,C-116-01,Bridge,C-116-01-B01/02,342140.7587,3312449.307,,40-64,,ANG2-C-116-01-B01/02,,,
C,C-116,C-116-01,Tracker,C-116-01-T02/03,342138.7997,3312403.889,180,,TR 11.B.12.5,ANG2-C-116-01-T02/03,,,
C,C-116,C-116-01,Bridge,C-116-01-B02/04,342140.7587,3312403.549,,40-64,,ANG2-C-116-01-B02/04,,,
C,C-116,C-116-01,Tracker,C-116-01-T03/05,342138.7997,3312358.131,180,,TR 07.B.06.2,ANG2-C-116-01-T03/05,,,
C,C-116,C-116-01,Bridge,C-116-01-B03/06,342140.7587,3312357.791,,40-64,,ANG2-C-116-01-B03/06,,,
C,C-116,C-116-01,Tracker,C-116-01-T04/07,342138.7997,3312312.373,180,,TR 07.B.06.5,ANG2-C-116-01-T04/07,,,
C,C-116,C-116-01,Dock,C-116-01-D01/08,342138.7464,3312311.948,,76-105,,ANG2-C-116-01-D01/08,,,
C,C-116,C-116-01,Tracker,C-116-01-T05/09,342138.7997,3312266.415,180,,TR 07.B.16.2,ANG2-C-116-01-T05/09,,,
C,C-116,C-116-01,Bridge,C-116-01-B04/10,342140.7587,3312266.075,,40-64,,ANG2-C-116-01-B04/10,,,
C,C-116,C-116-01,Tracker,C-116-01-T06/11,342138.7997,3312220.657,180,,TR 07.B.16.4,ANG2-C-116-01-T06/11,,,
C,C-116,C-116-01,Bridge,C-116-01-B05/12,342140.7587,3312220.317,,40-64,,ANG2-C-116-01-B05/12,,,
C,C-116,C-116-01,Tracker,C-116-01-T07/13,342138.7997,3312174.899,180,,TR 07.B.16.6,ANG2-C-116-01-T07/13,,,
C,C-117,C-117-01,Tracker,C-117-01-T01/01,342149.5997,3312443.697,180,,TR 11.B.12.3,ANG2-C-117-01-T01/01,,,
C,C-117,C-117-01,Bridge,C-117-01-B01/02,342151.5587,3312443.357,,40-64,,ANG2-C-117-01-B01/02,,,
C,C-117,C-117-01,Tracker,C-117-01-T02/03,342149.5997,3312397.939,180,,TR 11.B.12.6,ANG2-C-117-01-T02/03,,,
C,C-117,C-117-01,Bridge,C-117-01-B02/04,342151.5587,3312397.599,,65-82,,ANG2-C-117-01-B02/04,,,
C,C-117,C-117-01,Tracker,C-117-01-T03/05,342149.5997,3312352.181,180,,TR 07.B.06.3,ANG2-C-117-01-T03/05,,,
C,C-117,C-117-01,Bridge,C-117-01-B03/06,342151.5587,3312351.841,,65-82,,ANG2-C-117-01-B03/06,,,
C,C-117,C-117-01,Tracker,C-117-01-T04/07,342149.5997,3312306.423,180,,TR 07.B.06.6,ANG2-C-117-01-T04/07,,,
C,C-117,C-117-01,Dock,C-117-01-D01/08,342149.5464,3312305.998,,76-105,,ANG2-C-117-01-D01/08,,,
C,C-117,C-117-01,Tracker,C-117-01-T05/09,342149.5997,3312260.465,180,,TR 07.B.15.1,ANG2-C-117-01-T05/09,,,
C,C-117,C-117-01,Bridge,C-117-01-B04/10,342151.5587,3312260.125,,40-64,,ANG2-C-117-01-B04/10,,,
C,C-117,C-117-01,Tracker,C-117-01-T06/11,342149.5997,3312214.707,180,,TR 07.B.15.3,ANG2-C-117-01-T06/11,,,
C,C-117,C-117-01,Bridge,C-117-01-B05/12,342151.5587,3312214.367,,40-64,,ANG2-C-117-01-B05/12,,,
C,C-117,C-117-01,Tracker,C-117-01-T07/13,342149.5997,3312168.949,180,,TR 07.B.15.5,ANG2-C-117-01-T07/13,,,
C,C-118,C-118-01,Tracker,C-118-01-T01/01,342160.3997,3312437.747,180,,TR 10.A.11.1,ANG2-C-118-01-T01/01,,,
C,C-118,C-118-01,Bridge,C-118-01-B01/02,342162.3587,3312437.407,,40-64,,ANG2-C-118-01-B01/02,,,
C,C-118,C-118-01,Tracker,C-118-01-T02/03,342160.3997,3312391.989,180,,TR 10.A.11.4,ANG2-C-118-01-T02/03,,,
C,C-118,C-118-01,Bridge,C-118-01-B02/04,342162.3587,3312391.649,,65-82,,ANG2-C-118-01-B02/04,,,
C,C-118,C-118-01,Tracker,C-118-01-T03/05,342160.3997,3312346.231,180,,TR 07.B.05.1,ANG2-C-118-01-T03/05,,,
C,C-118,C-118-01,Bridge,C-118-01-B03/06,342162.3587,3312345.891,,40-64,,ANG2-C-118-01-B03/06,,,
C,C-118,C-118-01,Tracker,C-118-01-T04/07,342160.3997,3312300.473,180,,TR 07.B.05.4,ANG2-C-118-01-T04/07,,,
C,C-118,C-118-01,Dock,C-118-01-D01/08,342160.3464,3312300.048,,76-105,,ANG2-C-118-01-D01/08,,,
C,C-118,C-118-01,Tracker,C-118-01-T05/09,342160.3997,3312254.515,180,,TR 07.B.15.2,ANG2-C-118-01-T05/09,,,
C,C-118,C-118-01,Bridge,C-118-01-B04/10,342162.3587,3312254.175,,40-64,,ANG2-C-118-01-B04/10,,,
C,C-118,C-118-01,Tracker,C-118-01-T06/11,342160.3997,3312208.757,180,,TR 07.B.15.4,ANG2-C-118-01-T06/11,,,
C,C-118,C-118-01,Bridge,C-118-01-B05/12,342162.3587,3312208.417,,40-64,,ANG2-C-118-01-B05/12,,,
C,C-118,C-118-01,Tracker,C-118-01-T07/13,342160.3997,3312162.999,180,,TR 07.B.15.6,ANG2-C-118-01-T07/13,,,
C,C-119,C-119-01,Tracker,C-119-01-T01/01,342171.1997,3312431.797,180,,TR 10.A.11.2,ANG2-C-119-01-T01/01,,,
C,C-119,C-119-01,Bridge,C-119-01-B01/02,342173.1587,3312431.457,,40-64,,ANG2-C-119-01-B01/02,,,
C,C-119,C-119-01,Tracker,C-119-01-T02/03,342171.1997,3312386.039,180,,TR 10.A.11.5,ANG2-C-119-01-T02/03,,,
C,C-119,C-119-01,Bridge,C-119-01-B02/04,342173.1587,3312385.699,,40-64,,ANG2-C-119-01-B02/04,,,
C,C-119,C-119-01,Tracker,C-119-01-T03/05,342171.1997,3312340.281,180,,TR 07.B.05.2,ANG2-C-119-01-T03/05,,,
C,C-119,C-119-01,Bridge,C-119-01-B03/06,342173.1587,3312339.941,,40-64,,ANG2-C-119-01-B03/06,,,
C,C-119,C-119-01,Tracker,C-119-01-T04/07,342171.1997,3312294.523,180,,TR 07.B.05.5,ANG2-C-119-01-T04/07,,,
C,C-119,C-119-01,Dock,C-119-01-D01/08,342171.1464,3312294.098,,76-105,,ANG2-C-119-01-D01/08,,,
C,C-119,C-119-01,Tracker,C-119-01-T05/09,342171.1997,3312248.565,180,,TR 07.B.14.1,ANG2-C-119-01-T05/09,,,
C,C-119,C-119-01,Bridge,C-119-01-B04/10,342173.1587,3312248.225,,40-64,,ANG2-C-119-01-B04/10,,,
C,C-119,C-119-01,Tracker,C-119-01-T06/11,342171.1997,3312202.807,180,,TR 07.B.14.3,ANG2-C-119-01-T06/11,,,
C,C-119,C-119-01,Bridge,C-119-01-B05/12,342173.1587,3312202.467,,40-64,,ANG2-C-119-01-B05/12,,,
C,C-119,C-119-01,Tracker,C-119-01-T07/13,342171.1997,3312157.049,180,,TR 07.B.14.5,ANG2-C-119-01-T07/13,,,
C,C-120,C-120-01,Tracker,C-120-01-T01/01,342181.9997,3312425.847,180,,TR 10.A.11.3,ANG2-C-120-01-T01/01,,,
C,C-120,C-120-01,Bridge,C-120-01-B01/02,342183.9587,3312425.507,,40-64,,ANG2-C-120-01-B01/02,,,
C,C-120,C-120-01,Tracker,C-120-01-T02/03,342181.9997,3312380.089,180,,TR 10.A.11.6,ANG2-C-120-01-T02/03,,,
C,C-120,C-120-01,Bridge,C-120-01-B02/04,342183.9587,3312379.749,,40-64,,ANG2-C-120-01-B02/04,,,
C,C-120,C-120-01,Tracker,C-120-01-T03/05,342181.9997,3312334.331,180,,TR 07.B.05.3,ANG2-C-120-01-T03/05,,,
C,C-120,C-120-01,Bridge,C-120-01-B03/06,342183.9587,3312333.991,,65-82,,ANG2-C-120-01-B03/06,,,
C,C-120,C-120-01,Tracker,C-120-01-T04/07,342181.9997,3312288.573,180,,TR 07.B.05.6,ANG2-C-120-01-T04/07,,,
C,C-120,C-120-01,Dock,C-120-01-D01/08,342181.9464,3312288.148,,76-105,,ANG2-C-120-01-D01/08,,,
C,C-120,C-120-01,Tracker,C-120-01-T05/09,342181.9997,3312242.615,180,,TR 07.B.14.2,ANG2-C-120-01-T05/09,,,
C,C-120,C-120-01,Bridge,C-120-01-B04/10,342183.9587,3312242.275,,65-82,,ANG2-C-120-01-B04/10,,,
C,C-120,C-120-01,Tracker,C-120-01-T06/11,342181.9997,3312196.857,180,,TR 07.B.14.4,ANG2-C-120-01-T06/11,,,
C,C-120,C-120-01,Bridge,C-120-01-B05/12,342183.9587,3312196.517,,65-82,,ANG2-C-120-01-B05/12,,,
C,C-120,C-120-01,Tracker,C-120-01-T07/13,342181.9997,3312151.099,180,,TR 07.B.14.6,ANG2-C-120-01-T07/13,,,
C,C-121,C-121-01,Tracker,C-121-01-T01/01,342192.7997,3312419.896,180,,TR 10.A.12.1,ANG2-C-121-01-T01/01,,,
C,C-121,C-121-01,Bridge,C-121-01-B01/02,342194.7587,3312419.556,,65-82,,ANG2-C-121-01-B01/02,,,
C,C-121,C-121-01,Tracker,C-121-01-T02/03,342192.7997,3312374.138,180,,TR 10.A.12.4,ANG2-C-121-01-T02/03,,,
C,C-121,C-121-01,Bridge,C-121-01-B02/04,342194.7587,3312373.798,,65-82,,ANG2-C-121-01-B02/04,,,
C,C-121,C-121-01,Tracker,C-121-01-T03/05,342192.7997,3312328.38,180,,TR 07.B.04.1,ANG2-C-121-01-T03/05,,,
C,C-121,C-121-01,Bridge,C-121-01-B03/06,342194.7587,3312328.04,,40-64,,ANG2-C-121-01-B03/06,,,
C,C-121,C-121-01,Tracker,C-121-01-T04/07,342192.7997,3312282.622,180,,TR 07.B.04.4,ANG2-C-121-01-T04/07,,,
C,C-121,C-121-01,Dock,C-121-01-D01/08,342192.7464,3312282.197,,76-105,,ANG2-C-121-01-D01/08,,,
C,C-121,C-121-01,Tracker,C-121-01-T05/09,342192.7997,3312236.664,180,,TR 07.B.13.1,ANG2-C-121-01-T05/09,,,
C,C-121,C-121-01,Bridge,C-121-01-B04/10,342194.7587,3312236.324,,40-64,,ANG2-C-121-01-B04/10,,,
C,C-121,C-121-01,Tracker,C-121-01-T06/11,342192.7997,3312190.906,180,,TR 07.B.13.3,ANG2-C-121-01-T06/11,,,
C,C-121,C-121-01,Bridge,C-121-01-B05/12,342194.7587,3312190.566,,40-64,,ANG2-C-121-01-B05/12,,,
C,C-121,C-121-01,Tracker,C-121-01-T07/13,342192.7997,3312145.148,180,,TR 07.B.13.5,ANG2-C-121-01-T07/13,,,
C,C-122,C-122-01,Tracker,C-122-01-T01/01,342203.5997,3312413.946,180,,TR 10.A.12.2,ANG2-C-122-01-T01/01,,,
C,C-122,C-122-01,Bridge,C-122-01-B01/02,342205.5587,3312413.606,,65-82,,ANG2-C-122-01-B01/02,,,
C,C-122,C-122-01,Tracker,C-122-01-T02/03,342203.5997,3312368.188,180,,TR 10.A.12.5,ANG2-C-122-01-T02/03,,,
C,C-122,C-122-01,Bridge,C-122-01-B02/04,342205.5587,3312367.848,,65-82,,ANG2-C-122-01-B02/04,,,
C,C-122,C-122-01,Tracker,C-122-01-T03/05,342203.5997,3312322.43,180,,TR 07.B.04.2,ANG2-C-122-01-T03/05,,,
C,C-122,C-122-01,Bridge,C-122-01-B03/06,342205.5587,3312322.09,,65-82,,ANG2-C-122-01-B03/06,,,
C,C-122,C-122-01,Tracker,C-122-01-T04/07,342203.5997,3312276.672,180,,TR 07.B.04.5,ANG2-C-122-01-T04/07,,,
C,C-122,C-122-01,Dock,C-122-01-D01/08,342203.5464,3312276.247,,76-105,,ANG2-C-122-01-D01/08,,,
C,C-122,C-122-01,Tracker,C-122-01-T05/09,342203.5997,3312230.714,180,,TR 07.B.13.2,ANG2-C-122-01-T05/09,,,
C,C-122,C-122-01,Bridge,C-122-01-B04/10,342205.5587,3312230.374,,65-82,,ANG2-C-122-01-B04/10,,,
C,C-122,C-122-01,Tracker,C-122-01-T06/11,342203.5997,3312184.956,180,,TR 07.B.13.4,ANG2-C-122-01-T06/11,,,
C,C-122,C-122-01,Bridge,C-122-01-B05/12,342205.5587,3312184.616,,65-82,,ANG2-C-122-01-B05/12,,,
C,C-122,C-122-01,Tracker,C-122-01-T07/13,342203.5997,3312139.198,180,,TR 07.B.13.6,ANG2-C-122-01-T07/13,,,
C,C-123,C-123-01,Tracker,C-123-01-T01/01,342214.3997,3312407.996,180,,TR 10.A.12.3,ANG2-C-123-01-T01/01,,,
C,C-123,C-123-01,Bridge,C-123-01-B01/02,342216.3587,3312407.656,,65-82,,ANG2-C-123-01-B01/02,,,
C,C-123,C-123-01,Tracker,C-123-01-T02/03,342214.3997,3312362.238,180,,TR 10.A.12.6,ANG2-C-123-01-T02/03,,,
C,C-123,C-123-01,Bridge,C-123-01-B02/04,342216.3587,3312361.898,,40-64,,ANG2-C-123-01-B02/04,,,
C,C-123,C-123-01,Tracker,C-123-01-T03/05,342214.3997,3312316.48,180,,TR 07.B.04.3,ANG2-C-123-01-T03/05,,,
C,C-123,C-123-01,Bridge,C-123-01-B03/06,342216.3587,3312316.14,,40-64,,ANG2-C-123-01-B03/06,,,
C,C-123,C-123-01,Tracker,C-123-01-T04/07,342214.3997,3312270.722,180,,TR 07.B.04.6,ANG2-C-123-01-T04/07,,,
C,C-123,C-123-01,Dock,C-123-01-D01/08,342214.3464,3312270.297,,76-105,,ANG2-C-123-01-D01/08,,,
C,C-123,C-123-01,Tracker,C-123-01-T05/09,342214.3997,3312224.764,180,,TR 07.B.12.1,ANG2-C-123-01-T05/09,,,
C,C-123,C-123-01,Bridge,C-123-01-B04/10,342216.3587,3312224.424,,40-64,,ANG2-C-123-01-B04/10,,,
C,C-123,C-123-01,Tracker,C-123-01-T06/11,342214.3997,3312179.006,180,,TR 07.B.12.3,ANG2-C-123-01-T06/11,,,
C,C-123,C-123-01,Bridge,C-123-01-B05/12,342216.3587,3312178.666,,40-64,,ANG2-C-123-01-B05/12,,,
C,C-123,C-123-01,Tracker,C-123-01-T07/13,342214.3997,3312133.248,180,,TR 07.B.12.5,ANG2-C-123-01-T07/13,,,
C,C-124,C-124-01,Tracker,C-124-01-T01/01,342225.1997,3312402.046,180,,TR 10.A.13.1,ANG2-C-124-01-T01/01,,,
C,C-124,C-124-01,Bridge,C-124-01-B01/02,342227.1587,3312401.706,,40-64,,ANG2-C-124-01-B01/02,,,
C,C-124,C-124-01,Tracker,C-124-01-T02/03,342225.1997,3312356.288,180,,TR 10.A.13.4,ANG2-C-124-01-T02/03,,,
C,C-124,C-124-01,Bridge,C-124-01-B02/04,342227.1587,3312355.948,,40-64,,ANG2-C-124-01-B02/04,,,
C,C-124,C-124-01,Tracker,C-124-01-T03/05,342225.1997,3312310.53,180,,TR 07.B.03.1,ANG2-C-124-01-T03/05,,,
C,C-124,C-124-01,Bridge,C-124-01-B03/06,342227.1587,3312310.19,,40-64,,ANG2-C-124-01-B03/06,,,
C,C-124,C-124-01,Tracker,C-124-01-T04/07,342225.1997,3312264.772,180,,TR 07.B.03.4,ANG2-C-124-01-T04/07,,,
C,C-124,C-124-01,Dock,C-124-01-D01/08,342225.1464,3312264.347,,76-105,,ANG2-C-124-01-D01/08,,,
C,C-124,C-124-01,Tracker,C-124-01-T05/09,342225.1997,3312218.814,180,,TR 07.B.12.2,ANG2-C-124-01-T05/09,,,
C,C-124,C-124-01,Bridge,C-124-01-B04/10,342227.1587,3312218.474,,40-64,,ANG2-C-124-01-B04/10,,,
C,C-124,C-124-01,Tracker,C-124-01-T06/11,342225.1997,3312173.056,180,,TR 07.B.12.4,ANG2-C-124-01-T06/11,,,
C,C-124,C-124-01,Bridge,C-124-01-B05/12,342227.1587,3312172.716,,40-64,,ANG2-C-124-01-B05/12,,,
C,C-124,C-124-01,Tracker,C-124-01-T07/13,342225.1997,3312127.298,180,,TR 07.B.12.6,ANG2-C-124-01-T07/13,,,
C,C-125,C-125-01,Tracker,C-125-01-T01/01,342235.9997,3312396.096,180,,TR 10.A.13.2,ANG2-C-125-01-T01/01,,,
C,C-125,C-125-01,Bridge,C-125-01-B01/02,342237.9587,3312395.756,,65-82,,ANG2-C-125-01-B01/02,,,
C,C-125,C-125-01,Tracker,C-125-01-T02/03,342235.9997,3312350.338,180,,TR 10.A.13.5,ANG2-C-125-01-T02/03,,,
C,C-125,C-125-01,Bridge,C-125-01-B02/04,342237.9587,3312349.998,,65-82,,ANG2-C-125-01-B02/04,,,
C,C-125,C-125-01,Tracker,C-125-01-T03/05,342235.9997,3312304.58,180,,TR 07.B.03.2,ANG2-C-125-01-T03/05,,,
C,C-125,C-125-01,Bridge,C-125-01-B03/06,342237.9587,3312304.24,,40-64,,ANG2-C-125-01-B03/06,,,
C,C-125,C-125-01,Tracker,C-125-01-T04/07,342235.9997,3312258.822,180,,TR 07.B.03.5,ANG2-C-125-01-T04/07,,,
C,C-125,C-125-01,Dock,C-125-01-D01/08,342235.9464,3312258.397,,76-105,,ANG2-C-125-01-D01/08,,,
C,C-125,C-125-01,Tracker,C-125-01-T05/09,342235.9997,3312212.864,180,,TR 07.B.11.1,ANG2-C-125-01-T05/09,,,
C,C-125,C-125-01,Bridge,C-125-01-B04/10,342237.9587,3312212.524,,40-64,,ANG2-C-125-01-B04/10,,,
C,C-125,C-125-01,Tracker,C-125-01-T06/11,342235.9997,3312167.106,180,,TR 07.B.11.3,ANG2-C-125-01-T06/11,,,
C,C-125,C-125-01,Bridge,C-125-01-B05/12,342237.9587,3312166.766,,65-82,,ANG2-C-125-01-B05/12,,,
C,C-125,C-125-01,Tracker,C-125-01-T07/13,342235.9997,3312121.348,180,,TR 07.B.11.5,ANG2-C-125-01-T07/13,,,
C,C-126,C-126-01,Tracker,C-126-01-T01/01,342246.7997,3312390.146,180,,TR 10.A.13.3,ANG2-C-126-01-T01/01,,,
C,C-126,C-126-01,Bridge,C-126-01-B01/02,342248.7587,3312389.806,,40-64,,ANG2-C-126-01-B01/02,,,
C,C-126,C-126-01,Tracker,C-126-01-T02/03,342246.7997,3312344.388,180,,TR 10.A.13.6,ANG2-C-126-01-T02/03,,,
C,C-126,C-126-01,Bridge,C-126-01-B02/04,342248.7587,3312344.048,,40-64,,ANG2-C-126-01-B02/04,,,
C,C-126,C-126-01,Tracker,C-126-01-T03/05,342246.7997,3312298.63,180,,TR 07.B.03.3,ANG2-C-126-01-T03/05,,,
C,C-126,C-126-01,Bridge,C-126-01-B03/06,342248.7587,3312298.29,,40-64,,ANG2-C-126-01-B03/06,,,
C,C-126,C-126-01,Tracker,C-126-01-T04/07,342246.7997,3312252.872,180,,TR 07.B.03.6,ANG2-C-126-01-T04/07,,,
C,C-126,C-126-01,Dock,C-126-01-D01/08,342246.7464,3312252.447,,76-105,,ANG2-C-126-01-D01/08,,,
C,C-126,C-126-01,Tracker,C-126-01-T05/09,342246.7997,3312206.914,180,,TR 07.B.11.2,ANG2-C-126-01-T05/09,,,
C,C-126,C-126-01,Bridge,C-126-01-B04/10,342248.7587,3312206.574,,40-64,,ANG2-C-126-01-B04/10,,,
C,C-126,C-126-01,Tracker,C-126-01-T06/11,342246.7997,3312161.156,180,,TR 07.B.11.4,ANG2-C-126-01-T06/11,,,
C,C-126,C-126-01,Bridge,C-126-01-B05/12,342248.7587,3312160.816,,40-64,,ANG2-C-126-01-B05/12,,,
C,C-126,C-126-01,Tracker,C-126-01-T07/13,342246.7997,3312115.398,180,,TR 07.B.11.6,ANG2-C-126-01-T07/13,,,
C,C-127,C-127-01,Tracker,C-127-01-T01/01,342257.5997,3312384.196,180,,TR 10.A.14.1,ANG2-C-127-01-T01/01,,,
C,C-127,C-127-01,Bridge,C-127-01-B01/02,342259.5587,3312383.856,,40-64,,ANG2-C-127-01-B01/02,,,
C,C-127,C-127-01,Tracker,C-127-01-T02/03,342257.5997,3312338.438,180,,TR 10.A.14.4,ANG2-C-127-01-T02/03,,,
C,C-127,C-127-01,Bridge,C-127-01-B02/04,342259.5587,3312338.098,,40-64,,ANG2-C-127-01-B02/04,,,
C,C-127,C-127-01,Tracker,C-127-01-T03/05,342257.5997,3312292.68,180,,TR 07.B.02.1,ANG2-C-127-01-T03/05,,,
C,C-127,C-127-01,Bridge,C-127-01-B03/06,342259.5587,3312292.34,,65-82,,ANG2-C-127-01-B03/06,,,
C,C-127,C-127-01,Tracker,C-127-01-T04/07,342257.5997,3312246.922,180,,TR 07.B.02.4,ANG2-C-127-01-T04/07,,,
C,C-127,C-127-01,Dock,C-127-01-D01/08,342257.5464,3312246.497,,76-105,,ANG2-C-127-01-D01/08,,,
C,C-127,C-127-01,Tracker,C-127-01-T05/09,342257.5997,3312200.964,180,,TR 07.B.10.1,ANG2-C-127-01-T05/09,,,
C,C-127,C-127-01,Bridge,C-127-01-B04/10,342259.5587,3312200.624,,40-64,,ANG2-C-127-01-B04/10,,,
C,C-127,C-127-01,Tracker,C-127-01-T06/11,342257.5997,3312155.206,180,,TR 07.B.10.3,ANG2-C-127-01-T06/11,,,
C,C-127,C-127-01,Bridge,C-127-01-B05/12,342259.5587,3312154.866,,40-64,,ANG2-C-127-01-B05/12,,,
C,C-127,C-127-01,Tracker,C-127-01-T07/13,342257.5997,3312109.448,180,,TR 07.B.10.5,ANG2-C-127-01-T07/13,,,
C,C-128,C-128-01,Tracker,C-128-01-T01/01,342268.3997,3312378.246,180,,TR 10.A.14.2,ANG2-C-128-01-T01/01,,,
C,C-128,C-128-01,Bridge,C-128-01-B01/02,342270.3587,3312377.906,,40-64,,ANG2-C-128-01-B01/02,,,
C,C-128,C-128-01,Tracker,C-128-01-T02/03,342268.3997,3312332.488,180,,TR 10.A.14.5,ANG2-C-128-01-T02/03,,,
C,C-128,C-128-01,Bridge,C-128-01-B02/04,342270.3587,3312332.148,,40-64,,ANG2-C-128-01-B02/04,,,
C,C-128,C-128-01,Tracker,C-128-01-T03/05,342268.3997,3312286.73,180,,TR 07.B.02.2,ANG2-C-128-01-T03/05,,,
C,C-128,C-128-01,Bridge,C-128-01-B03/06,342270.3587,3312286.39,,>82,,ANG2-C-128-01-B03/06,,,
C,C-128,C-128-01,Tracker,C-128-01-T04/07,342268.3997,3312240.972,180,,TR 07.B.02.5,ANG2-C-128-01-T04/07,,,
C,C-128,C-128-01,Dock,C-128-01-D01/08,342268.3464,3312240.547,,76-105,,ANG2-C-128-01-D01/08,,,
C,C-128,C-128-01,Tracker,C-128-01-T05/09,342268.3997,3312195.014,180,,TR 07.B.10.2,ANG2-C-128-01-T05/09,,,
